"correct","time_1","double_response","time_2"
TRUE,0.7222,FALSE,NA
TRUE,0.4119,FALSE,NA
TRUE,0.4828,FALSE,NA
TRUE,0.4548,FALSE,NA
TRUE,0.5355,FALSE,NA
TRUE,0.4513,FALSE,NA
TRUE,0.5193,FALSE,NA
FALSE,0.4393,FALSE,NA
TRUE,0.498,FALSE,NA
TRUE,0.4767,FALSE,NA
TRUE,0.5668,FALSE,NA
TRUE,0.6041,FALSE,NA
FALSE,0.5335,FALSE,NA
TRUE,0.5551,FALSE,NA
TRUE,0.5135,FALSE,NA
TRUE,0.5113,FALSE,NA
FALSE,0.4809,FALSE,NA
TRUE,0.5112,FALSE,NA
TRUE,0.4576,FALSE,NA
TRUE,0.5618,FALSE,NA
TRUE,0.7708,FALSE,NA
TRUE,0.6573,FALSE,NA
TRUE,0.4875,FALSE,NA
TRUE,0.4869,FALSE,NA
TRUE,0.542,FALSE,NA
TRUE,0.4903,FALSE,NA
TRUE,0.4436,FALSE,NA
TRUE,0.5187,FALSE,NA
TRUE,0.4591,FALSE,NA
TRUE,0.434,FALSE,NA
TRUE,0.5154,FALSE,NA
TRUE,0.5533,FALSE,NA
TRUE,0.4606,FALSE,NA
TRUE,0.5012,FALSE,NA
TRUE,0.4287,FALSE,NA
TRUE,0.4703,FALSE,NA
TRUE,0.5684,FALSE,NA
TRUE,0.5514,FALSE,NA
TRUE,0.4814,FALSE,NA
TRUE,0.5309,FALSE,NA
TRUE,0.4845,FALSE,NA
TRUE,0.5738,FALSE,NA
TRUE,0.785,FALSE,NA
TRUE,0.4155,FALSE,NA
TRUE,0.4477,FALSE,NA
TRUE,0.511,FALSE,NA
TRUE,0.5482,FALSE,NA
TRUE,0.5774,FALSE,NA
TRUE,0.5004,FALSE,NA
TRUE,0.4947,FALSE,NA
TRUE,0.4736,FALSE,NA
TRUE,0.6526,FALSE,NA
TRUE,0.5934,FALSE,NA
TRUE,0.623,FALSE,NA
TRUE,0.802,FALSE,NA
TRUE,0.5015,FALSE,NA
TRUE,0.4452,FALSE,NA
TRUE,0.4813,FALSE,NA
TRUE,0.4337,FALSE,NA
TRUE,0.7495,FALSE,NA
TRUE,0.4777,FALSE,NA
TRUE,0.5566,FALSE,NA
TRUE,0.5951,FALSE,NA
TRUE,0.6811,FALSE,NA
TRUE,0.4633,FALSE,NA
TRUE,0.5415,FALSE,NA
TRUE,0.7256,FALSE,NA
TRUE,0.4124,FALSE,NA
TRUE,0.7828,FALSE,NA
TRUE,0.4704,FALSE,NA
TRUE,0.5821,FALSE,NA
FALSE,0.5145,FALSE,NA
TRUE,0.7708,FALSE,NA
TRUE,0.7909,FALSE,NA
TRUE,0.6951,FALSE,NA
FALSE,0.5679,FALSE,NA
TRUE,0.5702,FALSE,NA
TRUE,0.584,FALSE,NA
TRUE,0.4706,FALSE,NA
TRUE,0.5828,FALSE,NA
TRUE,0.5588,FALSE,NA
TRUE,0.5012,FALSE,NA
TRUE,0.4747,FALSE,NA
TRUE,0.4003,FALSE,NA
TRUE,0.8039,FALSE,NA
TRUE,0.501,FALSE,NA
TRUE,0.4429,FALSE,NA
TRUE,0.4302,FALSE,NA
TRUE,0.7199,FALSE,NA
TRUE,0.44,FALSE,NA
TRUE,0.5647,FALSE,NA
TRUE,0.4151,FALSE,NA
TRUE,0.5812,FALSE,NA
TRUE,0.4307,FALSE,NA
TRUE,0.4904,FALSE,NA
TRUE,0.4526,FALSE,NA
TRUE,0.5052,FALSE,NA
TRUE,0.4606,FALSE,NA
TRUE,0.4605,FALSE,NA
TRUE,0.4504,FALSE,NA
TRUE,0.4883,FALSE,NA
TRUE,0.4618,FALSE,NA
TRUE,0.5067,FALSE,NA
TRUE,0.6572,FALSE,NA
TRUE,0.5174,FALSE,NA
TRUE,0.5484,FALSE,NA
FALSE,0.4671,FALSE,NA
TRUE,0.558,FALSE,NA
TRUE,0.6685,FALSE,NA
FALSE,0.446,FALSE,NA
TRUE,0.4666,FALSE,NA
TRUE,0.6693,FALSE,NA
TRUE,0.4529,FALSE,NA
TRUE,0.5198,FALSE,NA
TRUE,0.4505,FALSE,NA
FALSE,0.5179,FALSE,NA
TRUE,0.5083,FALSE,NA
TRUE,0.4438,FALSE,NA
TRUE,0.3872,FALSE,NA
TRUE,0.5648,FALSE,NA
TRUE,0.4545,FALSE,NA
TRUE,0.4105,FALSE,NA
TRUE,0.6032,FALSE,NA
TRUE,0.5212,FALSE,NA
TRUE,0.4294,FALSE,NA
TRUE,0.4875,FALSE,NA
TRUE,0.6562,FALSE,NA
TRUE,0.4897,FALSE,NA
TRUE,0.5531,FALSE,NA
TRUE,0.4285,FALSE,NA
TRUE,0.6307,FALSE,NA
TRUE,0.5686,FALSE,NA
TRUE,0.4844,FALSE,NA
TRUE,0.5297,FALSE,NA
TRUE,0.459,FALSE,NA
TRUE,0.4884,FALSE,NA
FALSE,0.47,FALSE,NA
TRUE,0.5107,FALSE,NA
TRUE,0.4298,FALSE,NA
TRUE,0.5569,FALSE,NA
TRUE,0.5455,FALSE,NA
TRUE,0.4209,FALSE,NA
TRUE,0.5264,FALSE,NA
TRUE,0.4864,FALSE,NA
TRUE,0.534,FALSE,NA
TRUE,0.6485,FALSE,NA
TRUE,0.468,FALSE,NA
TRUE,0.6686,FALSE,NA
TRUE,0.742,FALSE,NA
TRUE,0.4191,FALSE,NA
TRUE,0.4801,FALSE,NA
TRUE,0.4696,FALSE,NA
TRUE,0.4499,FALSE,NA
FALSE,0.6176,FALSE,NA
TRUE,0.5289,FALSE,NA
TRUE,0.5062,FALSE,NA
TRUE,0.4581,FALSE,NA
TRUE,0.4488,FALSE,NA
TRUE,0.5462,FALSE,NA
TRUE,0.538,FALSE,NA
TRUE,0.5157,FALSE,NA
TRUE,0.4925,FALSE,NA
TRUE,0.5646,FALSE,NA
TRUE,0.5811,FALSE,NA
TRUE,0.4933,FALSE,NA
TRUE,0.4834,FALSE,NA
FALSE,0.6891,FALSE,NA
TRUE,0.4747,FALSE,NA
TRUE,0.5265,FALSE,NA
TRUE,0.5261,FALSE,NA
TRUE,0.4778,FALSE,NA
TRUE,0.4843,FALSE,NA
TRUE,0.638,FALSE,NA
TRUE,0.464,FALSE,NA
TRUE,0.4703,FALSE,NA
TRUE,0.4889,FALSE,NA
TRUE,0.4737,FALSE,NA
TRUE,0.538,FALSE,NA
TRUE,0.4527,FALSE,NA
TRUE,0.4406,FALSE,NA
TRUE,0.51,FALSE,NA
TRUE,0.4703,FALSE,NA
TRUE,0.4978,FALSE,NA
TRUE,0.4542,FALSE,NA
TRUE,0.4354,FALSE,NA
TRUE,0.602,FALSE,NA
TRUE,0.5972,FALSE,NA
FALSE,0.5836,FALSE,NA
TRUE,0.4561,FALSE,NA
TRUE,0.4234,FALSE,NA
TRUE,0.4198,FALSE,NA
TRUE,0.4504,FALSE,NA
TRUE,0.5951,FALSE,NA
TRUE,0.4465,FALSE,NA
TRUE,0.4846,FALSE,NA
TRUE,0.6735,FALSE,NA
TRUE,0.6553,FALSE,NA
TRUE,0.5393,FALSE,NA
TRUE,0.4625,FALSE,NA
TRUE,0.5819,FALSE,NA
TRUE,0.661,FALSE,NA
TRUE,0.4677,FALSE,NA
FALSE,0.4607,FALSE,NA
TRUE,0.6255,FALSE,NA
TRUE,0.4566,FALSE,NA
FALSE,0.5354,FALSE,NA
TRUE,0.5416,FALSE,NA
TRUE,0.4775,FALSE,NA
TRUE,0.5587,FALSE,NA
TRUE,0.7128,FALSE,NA
TRUE,0.5638,FALSE,NA
TRUE,0.4771,FALSE,NA
TRUE,0.5006,FALSE,NA
TRUE,0.4757,FALSE,NA
TRUE,0.579,FALSE,NA
TRUE,0.5645,FALSE,NA
TRUE,0.6777,FALSE,NA
TRUE,0.6685,FALSE,NA
TRUE,0.6116,FALSE,NA
TRUE,1.1747,FALSE,NA
TRUE,0.688,FALSE,NA
TRUE,0.4729,FALSE,NA
TRUE,0.5667,FALSE,NA
FALSE,0.561,FALSE,NA
TRUE,0.4636,FALSE,NA
TRUE,0.493,FALSE,NA
TRUE,0.4794,FALSE,NA
TRUE,0.5068,FALSE,NA
TRUE,0.5157,FALSE,NA
TRUE,0.4383,FALSE,NA
TRUE,0.4576,FALSE,NA
TRUE,0.4532,FALSE,NA
TRUE,0.4917,FALSE,NA
TRUE,0.7128,FALSE,NA
TRUE,0.5687,FALSE,NA
TRUE,0.8982,FALSE,NA
TRUE,0.4262,FALSE,NA
TRUE,0.6595,FALSE,NA
TRUE,0.4291,FALSE,NA
TRUE,0.4497,FALSE,NA
TRUE,0.5259,FALSE,NA
TRUE,0.6476,FALSE,NA
TRUE,0.5265,FALSE,NA
TRUE,0.4541,FALSE,NA
TRUE,0.489,FALSE,NA
TRUE,0.4523,FALSE,NA
TRUE,0.5186,FALSE,NA
TRUE,0.5067,FALSE,NA
TRUE,0.7279,FALSE,NA
TRUE,0.8317,FALSE,NA
TRUE,0.6285,FALSE,NA
FALSE,0.6922,FALSE,NA
TRUE,0.4815,FALSE,NA
TRUE,0.4862,FALSE,NA
TRUE,0.4819,FALSE,NA
TRUE,0.4639,FALSE,NA
TRUE,0.4476,FALSE,NA
TRUE,0.4986,FALSE,NA
TRUE,0.4634,FALSE,NA
FALSE,0.5139,FALSE,NA
TRUE,0.7081,FALSE,NA
TRUE,0.5598,FALSE,NA
TRUE,0.4458,FALSE,NA
TRUE,0.4595,FALSE,NA
TRUE,0.4799,FALSE,NA
TRUE,0.4469,FALSE,NA
TRUE,0.4383,FALSE,NA
TRUE,0.4645,FALSE,NA
TRUE,0.618,FALSE,NA
TRUE,0.5761,FALSE,NA
TRUE,0.6275,FALSE,NA
TRUE,0.4817,FALSE,NA
TRUE,0.4735,FALSE,NA
TRUE,0.5277,FALSE,NA
TRUE,0.5428,FALSE,NA
TRUE,0.5454,FALSE,NA
TRUE,0.5946,FALSE,NA
TRUE,0.5061,FALSE,NA
TRUE,0.5568,FALSE,NA
TRUE,0.848,FALSE,NA
TRUE,0.458,FALSE,NA
TRUE,0.5368,FALSE,NA
TRUE,0.5719,FALSE,NA
TRUE,0.5345,FALSE,NA
TRUE,0.4334,FALSE,NA
TRUE,0.4513,FALSE,NA
TRUE,0.5053,FALSE,NA
TRUE,0.5514,FALSE,NA
FALSE,0.4614,FALSE,NA
TRUE,0.668,FALSE,NA
TRUE,0.5233,FALSE,NA
TRUE,0.4521,FALSE,NA
TRUE,0.4687,FALSE,NA
TRUE,0.5338,FALSE,NA
TRUE,0.4823,FALSE,NA
TRUE,0.4605,FALSE,NA
TRUE,0.4729,FALSE,NA
TRUE,0.6264,FALSE,NA
TRUE,0.513,FALSE,NA
TRUE,0.454,FALSE,NA
TRUE,0.5417,FALSE,NA
TRUE,0.6305,FALSE,NA
TRUE,0.4625,FALSE,NA
TRUE,0.5237,FALSE,NA
TRUE,0.4419,FALSE,NA
TRUE,0.6063,FALSE,NA
TRUE,0.5092,FALSE,NA
TRUE,0.4884,FALSE,NA
TRUE,0.519,FALSE,NA
TRUE,0.5151,FALSE,NA
TRUE,0.4512,FALSE,NA
TRUE,0.508,FALSE,NA
TRUE,0.4028,FALSE,NA
TRUE,0.4707,FALSE,NA
TRUE,0.4415,FALSE,NA
TRUE,0.6152,FALSE,NA
TRUE,0.4858,FALSE,NA
TRUE,0.578,FALSE,NA
TRUE,1.1219,FALSE,NA
TRUE,0.5396,FALSE,NA
TRUE,0.5481,FALSE,NA
TRUE,0.6851,FALSE,NA
TRUE,0.4673,FALSE,NA
TRUE,0.4496,FALSE,NA
TRUE,0.5196,FALSE,NA
TRUE,0.441,FALSE,NA
TRUE,0.4496,FALSE,NA
TRUE,0.4441,FALSE,NA
TRUE,0.6498,FALSE,NA
TRUE,0.7068,FALSE,NA
TRUE,0.4983,FALSE,NA
TRUE,0.4461,FALSE,NA
FALSE,0.53,FALSE,NA
TRUE,0.9494,FALSE,NA
TRUE,0.6394,FALSE,NA
TRUE,0.8682,FALSE,NA
TRUE,0.4503,FALSE,NA
TRUE,0.4353,FALSE,NA
TRUE,0.5374,FALSE,NA
FALSE,0.4222,FALSE,NA
TRUE,0.5141,FALSE,NA
TRUE,0.5447,FALSE,NA
FALSE,0.6206,FALSE,NA
TRUE,0.5508,FALSE,NA
TRUE,0.647,FALSE,NA
TRUE,0.7858,FALSE,NA
TRUE,0.5392,FALSE,NA
TRUE,0.4678,FALSE,NA
TRUE,0.4482,FALSE,NA
TRUE,0.4708,FALSE,NA
TRUE,0.6369,FALSE,NA
TRUE,0.421,FALSE,NA
TRUE,0.5895,FALSE,NA
TRUE,0.4241,FALSE,NA
TRUE,0.5849,FALSE,NA
TRUE,0.4994,FALSE,NA
TRUE,0.5087,FALSE,NA
TRUE,0.5125,FALSE,NA
TRUE,0.5334,FALSE,NA
TRUE,0.6437,FALSE,NA
TRUE,0.415,FALSE,NA
TRUE,0.558,FALSE,NA
TRUE,0.5296,FALSE,NA
TRUE,0.4327,FALSE,NA
TRUE,0.4955,FALSE,NA
TRUE,0.4544,FALSE,NA
TRUE,0.698,FALSE,NA
TRUE,0.6213,FALSE,NA
TRUE,0.4228,FALSE,NA
TRUE,0.486,FALSE,NA
TRUE,0.4816,FALSE,NA
TRUE,0.554,FALSE,NA
TRUE,0.4908,FALSE,NA
TRUE,0.5657,FALSE,NA
TRUE,0.6512,FALSE,NA
FALSE,0.4116,FALSE,NA
TRUE,0.5032,FALSE,NA
TRUE,0.6773,FALSE,NA
TRUE,0.6159,FALSE,NA
TRUE,0.5576,FALSE,NA
TRUE,0.5169,FALSE,NA
TRUE,0.5112,FALSE,NA
TRUE,0.4535,FALSE,NA
TRUE,0.4947,FALSE,NA
TRUE,0.5283,FALSE,NA
TRUE,0.6733,FALSE,NA
FALSE,0.5113,FALSE,NA
TRUE,0.6304,FALSE,NA
TRUE,0.5288,FALSE,NA
TRUE,0.5138,FALSE,NA
TRUE,0.6325,FALSE,NA
TRUE,0.5064,FALSE,NA
TRUE,0.4361,FALSE,NA
TRUE,0.4436,FALSE,NA
TRUE,0.4489,FALSE,NA
TRUE,0.6792,FALSE,NA
TRUE,0.4773,FALSE,NA
FALSE,0.7445,FALSE,NA
TRUE,0.4973,FALSE,NA
TRUE,0.5648,FALSE,NA
TRUE,0.5684,FALSE,NA
TRUE,0.6002,FALSE,NA
FALSE,0.5398,FALSE,NA
TRUE,0.6571,FALSE,NA
TRUE,0.4511,FALSE,NA
TRUE,0.5118,FALSE,NA
TRUE,0.6713,FALSE,NA
TRUE,0.462,FALSE,NA
TRUE,0.5312,FALSE,NA
TRUE,0.4495,FALSE,NA
TRUE,0.4248,FALSE,NA
TRUE,0.4443,FALSE,NA
TRUE,0.6221,FALSE,NA
TRUE,0.4595,FALSE,NA
TRUE,0.4552,FALSE,NA
TRUE,0.5507,FALSE,NA
TRUE,0.4581,FALSE,NA
TRUE,0.7258,FALSE,NA
TRUE,0.4546,FALSE,NA
FALSE,0.5014,FALSE,NA
TRUE,0.5202,FALSE,NA
TRUE,0.5808,FALSE,NA
TRUE,0.4892,FALSE,NA
TRUE,0.5426,FALSE,NA
TRUE,0.4736,FALSE,NA
TRUE,0.4164,FALSE,NA
TRUE,0.7755,FALSE,NA
TRUE,0.482,FALSE,NA
TRUE,0.4357,FALSE,NA
TRUE,0.5252,FALSE,NA
TRUE,0.5284,FALSE,NA
TRUE,0.4699,FALSE,NA
TRUE,0.7485,FALSE,NA
TRUE,0.45,FALSE,NA
TRUE,0.4796,FALSE,NA
TRUE,0.4982,FALSE,NA
TRUE,0.585,FALSE,NA
TRUE,0.5421,FALSE,NA
TRUE,0.4583,FALSE,NA
TRUE,0.4408,FALSE,NA
TRUE,0.4034,FALSE,NA
TRUE,0.4533,FALSE,NA
FALSE,0.6341,FALSE,NA
TRUE,0.5143,FALSE,NA
TRUE,0.4939,FALSE,NA
TRUE,0.4682,FALSE,NA
TRUE,0.5154,FALSE,NA
TRUE,0.473,FALSE,NA
FALSE,0.4746,FALSE,NA
TRUE,0.6322,FALSE,NA
TRUE,0.611,FALSE,NA
TRUE,0.5247,FALSE,NA
TRUE,0.5117,FALSE,NA
TRUE,0.4934,FALSE,NA
TRUE,0.4757,FALSE,NA
TRUE,0.468,FALSE,NA
TRUE,0.4492,FALSE,NA
TRUE,0.5122,FALSE,NA
TRUE,0.4634,FALSE,NA
TRUE,0.4426,FALSE,NA
TRUE,0.497,FALSE,NA
TRUE,1.1589,FALSE,NA
TRUE,0.5204,FALSE,NA
TRUE,0.5686,FALSE,NA
TRUE,0.4491,FALSE,NA
TRUE,0.7375,FALSE,NA
TRUE,0.5832,FALSE,NA
TRUE,0.4284,FALSE,NA
TRUE,0.5036,FALSE,NA
TRUE,0.4657,FALSE,NA
TRUE,0.5855,FALSE,NA
TRUE,0.4688,FALSE,NA
TRUE,0.4569,FALSE,NA
TRUE,0.4123,FALSE,NA
TRUE,0.4834,FALSE,NA
TRUE,0.4641,FALSE,NA
TRUE,0.395,FALSE,NA
TRUE,0.4981,FALSE,NA
TRUE,0.5216,FALSE,NA
TRUE,0.4956,FALSE,NA
TRUE,0.6945,FALSE,NA
TRUE,0.4704,FALSE,NA
TRUE,0.7425,FALSE,NA
TRUE,0.4948,FALSE,NA
TRUE,0.6212,FALSE,NA
TRUE,0.4225,FALSE,NA
TRUE,0.5539,FALSE,NA
TRUE,0.4918,FALSE,NA
TRUE,0.5773,FALSE,NA
TRUE,0.5994,FALSE,NA
TRUE,0.5362,FALSE,NA
TRUE,0.4773,FALSE,NA
TRUE,0.8724,FALSE,NA
TRUE,0.5036,FALSE,NA
TRUE,0.6578,FALSE,NA
TRUE,0.409,FALSE,NA
TRUE,0.4918,FALSE,NA
TRUE,0.4519,FALSE,NA
TRUE,0.4465,FALSE,NA
TRUE,0.7122,FALSE,NA
TRUE,0.3891,FALSE,NA
TRUE,0.5102,FALSE,NA
TRUE,0.6124,FALSE,NA
TRUE,0.4358,FALSE,NA
TRUE,0.5149,FALSE,NA
TRUE,0.5952,FALSE,NA
TRUE,0.4511,FALSE,NA
TRUE,0.5038,FALSE,NA
TRUE,0.5134,FALSE,NA
TRUE,0.4398,FALSE,NA
TRUE,0.6387,FALSE,NA
TRUE,0.5459,FALSE,NA
TRUE,0.6819,FALSE,NA
TRUE,0.4356,FALSE,NA
TRUE,0.4605,FALSE,NA
TRUE,0.5022,FALSE,NA
TRUE,0.4336,FALSE,NA
TRUE,0.5458,FALSE,NA
TRUE,0.4143,FALSE,NA
TRUE,0.4828,FALSE,NA
TRUE,0.5111,FALSE,NA
TRUE,0.4516,FALSE,NA
TRUE,0.4819,FALSE,NA
TRUE,0.418,FALSE,NA
TRUE,0.4141,FALSE,NA
TRUE,0.4639,FALSE,NA
TRUE,0.4099,FALSE,NA
TRUE,0.4718,FALSE,NA
TRUE,0.4339,FALSE,NA
TRUE,0.4656,FALSE,NA
TRUE,0.527,FALSE,NA
TRUE,0.4979,FALSE,NA
TRUE,0.4585,FALSE,NA
TRUE,0.636,FALSE,NA
TRUE,0.4564,FALSE,NA
FALSE,0.4563,FALSE,NA
TRUE,0.5588,FALSE,NA
TRUE,0.4954,FALSE,NA
TRUE,0.5215,FALSE,NA
TRUE,0.4016,FALSE,NA
TRUE,0.6797,FALSE,NA
TRUE,0.4548,FALSE,NA
TRUE,0.435,FALSE,NA
TRUE,0.7296,FALSE,NA
TRUE,0.5117,FALSE,NA
TRUE,0.4792,FALSE,NA
TRUE,0.6678,FALSE,NA
TRUE,0.484,FALSE,NA
TRUE,0.6678,FALSE,NA
TRUE,0.4435,FALSE,NA
TRUE,0.3962,FALSE,NA
TRUE,0.499,FALSE,NA
FALSE,0.8624,FALSE,NA
TRUE,0.5702,FALSE,NA
TRUE,0.47,FALSE,NA
TRUE,0.4988,FALSE,NA
TRUE,0.4689,FALSE,NA
TRUE,0.4248,FALSE,NA
TRUE,0.4869,FALSE,NA
TRUE,0.4306,FALSE,NA
FALSE,0.4512,FALSE,NA
TRUE,0.5312,FALSE,NA
TRUE,0.7248,FALSE,NA
TRUE,0.5606,FALSE,NA
TRUE,0.6043,FALSE,NA
TRUE,0.8283,FALSE,NA
TRUE,0.4275,FALSE,NA
TRUE,0.4538,FALSE,NA
TRUE,0.5001,FALSE,NA
TRUE,0.6724,FALSE,NA
TRUE,0.4252,FALSE,NA
TRUE,0.599,FALSE,NA
TRUE,0.4535,FALSE,NA
TRUE,0.4987,FALSE,NA
TRUE,0.5098,FALSE,NA
TRUE,0.4578,FALSE,NA
TRUE,0.4825,FALSE,NA
TRUE,0.473,FALSE,NA
TRUE,0.6798,FALSE,NA
TRUE,0.4892,FALSE,NA
TRUE,0.4397,FALSE,NA
TRUE,0.4922,FALSE,NA
TRUE,0.5801,FALSE,NA
TRUE,0.4186,FALSE,NA
TRUE,0.6651,FALSE,NA
TRUE,0.5428,FALSE,NA
FALSE,0.5481,FALSE,NA
TRUE,0.4649,FALSE,NA
TRUE,0.5008,FALSE,NA
TRUE,0.6781,FALSE,NA
TRUE,0.4993,FALSE,NA
TRUE,0.486,FALSE,NA
TRUE,0.4774,FALSE,NA
TRUE,0.4289,FALSE,NA
TRUE,0.6514,FALSE,NA
TRUE,0.5534,FALSE,NA
TRUE,0.4433,FALSE,NA
TRUE,0.7632,FALSE,NA
TRUE,0.515,FALSE,NA
TRUE,0.4311,FALSE,NA
FALSE,0.3974,FALSE,NA
TRUE,0.6388,FALSE,NA
TRUE,0.4861,FALSE,NA
TRUE,0.5927,FALSE,NA
FALSE,0.6829,FALSE,NA
TRUE,0.4966,FALSE,NA
TRUE,0.6185,FALSE,NA
TRUE,0.5555,FALSE,NA
TRUE,0.5239,FALSE,NA
TRUE,0.5078,FALSE,NA
TRUE,0.7203,FALSE,NA
TRUE,0.51,FALSE,NA
TRUE,0.4401,FALSE,NA
TRUE,0.529,FALSE,NA
TRUE,0.5168,FALSE,NA
TRUE,0.4924,FALSE,NA
TRUE,0.4795,FALSE,NA
TRUE,0.495,FALSE,NA
TRUE,0.4239,FALSE,NA
TRUE,0.4144,FALSE,NA
TRUE,0.8045,FALSE,NA
TRUE,0.5063,FALSE,NA
TRUE,0.6209,FALSE,NA
TRUE,0.4318,FALSE,NA
TRUE,0.4758,FALSE,NA
TRUE,0.4723,FALSE,NA
TRUE,0.4948,FALSE,NA
TRUE,0.4274,FALSE,NA
TRUE,0.6643,FALSE,NA
TRUE,0.4892,FALSE,NA
TRUE,0.5077,FALSE,NA
TRUE,0.5778,FALSE,NA
TRUE,0.4939,FALSE,NA
TRUE,0.6116,FALSE,NA
TRUE,0.4977,FALSE,NA
FALSE,0.5723,FALSE,NA
TRUE,0.5265,FALSE,NA
TRUE,0.4264,FALSE,NA
TRUE,0.4261,FALSE,NA
FALSE,0.6819,FALSE,NA
TRUE,0.5527,FALSE,NA
TRUE,0.5017,FALSE,NA
TRUE,0.6056,FALSE,NA
TRUE,0.5555,FALSE,NA
TRUE,0.5215,FALSE,NA
TRUE,0.534,FALSE,NA
TRUE,0.47,FALSE,NA
TRUE,0.551,FALSE,NA
TRUE,0.4635,FALSE,NA
TRUE,0.6677,FALSE,NA
TRUE,0.5557,FALSE,NA
TRUE,0.4284,FALSE,NA
TRUE,0.4898,FALSE,NA
TRUE,0.4367,FALSE,NA
TRUE,0.4579,FALSE,NA
TRUE,0.4544,FALSE,NA
TRUE,0.5807,FALSE,NA
TRUE,0.4328,FALSE,NA
TRUE,0.4249,FALSE,NA
TRUE,0.5956,FALSE,NA
TRUE,0.526,FALSE,NA
TRUE,0.5657,FALSE,NA
TRUE,0.6847,FALSE,NA
TRUE,0.4779,FALSE,NA
TRUE,0.4873,FALSE,NA
TRUE,0.5009,FALSE,NA
TRUE,0.3764,FALSE,NA
TRUE,0.6375,FALSE,NA
TRUE,0.817,FALSE,NA
TRUE,0.5195,FALSE,NA
TRUE,0.605,FALSE,NA
TRUE,0.6654,FALSE,NA
TRUE,0.4497,FALSE,NA
TRUE,0.4788,FALSE,NA
TRUE,0.4845,FALSE,NA
TRUE,0.4603,FALSE,NA
TRUE,0.5218,FALSE,NA
TRUE,0.5636,FALSE,NA
TRUE,0.668,FALSE,NA
TRUE,0.4214,FALSE,NA
TRUE,0.5591,FALSE,NA
TRUE,0.588,FALSE,NA
FALSE,0.4728,FALSE,NA
TRUE,0.5512,FALSE,NA
TRUE,0.5992,FALSE,NA
TRUE,0.4712,FALSE,NA
FALSE,0.4292,FALSE,NA
TRUE,0.8332,FALSE,NA
TRUE,0.4616,FALSE,NA
TRUE,0.5167,FALSE,NA
TRUE,0.518,FALSE,NA
TRUE,0.5604,FALSE,NA
TRUE,0.5584,FALSE,NA
TRUE,0.4347,FALSE,NA
TRUE,0.5202,FALSE,NA
TRUE,0.5916,FALSE,NA
TRUE,0.4981,FALSE,NA
TRUE,0.5041,FALSE,NA
TRUE,0.5528,FALSE,NA
TRUE,0.4772,FALSE,NA
TRUE,0.4342,FALSE,NA
TRUE,0.5098,FALSE,NA
TRUE,0.4245,FALSE,NA
TRUE,0.5226,FALSE,NA
TRUE,0.4189,FALSE,NA
TRUE,0.3974,FALSE,NA
TRUE,0.4248,FALSE,NA
TRUE,0.5544,FALSE,NA
TRUE,0.5366,FALSE,NA
TRUE,0.5951,FALSE,NA
TRUE,0.5729,FALSE,NA
TRUE,0.523,FALSE,NA
TRUE,0.4161,FALSE,NA
TRUE,0.5979,FALSE,NA
TRUE,0.4904,FALSE,NA
TRUE,0.4297,FALSE,NA
TRUE,0.4738,FALSE,NA
TRUE,0.4732,FALSE,NA
TRUE,0.437,FALSE,NA
TRUE,0.4533,FALSE,NA
TRUE,0.5473,FALSE,NA
TRUE,0.4692,FALSE,NA
TRUE,0.5939,FALSE,NA
TRUE,0.5285,FALSE,NA
TRUE,0.4753,FALSE,NA
TRUE,0.5133,FALSE,NA
TRUE,0.5394,FALSE,NA
TRUE,0.6024,FALSE,NA
TRUE,0.4216,FALSE,NA
TRUE,0.4505,FALSE,NA
TRUE,0.4629,FALSE,NA
TRUE,0.4008,FALSE,NA
TRUE,0.4627,FALSE,NA
TRUE,0.4637,FALSE,NA
TRUE,0.6939,FALSE,NA
TRUE,0.4628,FALSE,NA
TRUE,0.4425,FALSE,NA
TRUE,0.5281,FALSE,NA
TRUE,0.5332,FALSE,NA
TRUE,0.5816,FALSE,NA
TRUE,0.4498,FALSE,NA
TRUE,0.549,FALSE,NA
TRUE,0.5478,FALSE,NA
TRUE,0.5375,FALSE,NA
TRUE,0.4357,FALSE,NA
FALSE,0.4456,FALSE,NA
TRUE,0.5331,FALSE,NA
TRUE,0.5591,FALSE,NA
TRUE,0.5105,FALSE,NA
TRUE,0.481,FALSE,NA
TRUE,0.4867,FALSE,NA
TRUE,0.4412,FALSE,NA
TRUE,0.4682,FALSE,NA
TRUE,0.4987,FALSE,NA
TRUE,0.5061,FALSE,NA
TRUE,0.647,FALSE,NA
TRUE,0.4185,FALSE,NA
FALSE,0.4252,FALSE,NA
TRUE,0.4771,FALSE,NA
TRUE,0.4347,FALSE,NA
TRUE,0.5188,FALSE,NA
TRUE,0.5884,FALSE,NA
TRUE,0.5239,FALSE,NA
TRUE,0.4477,FALSE,NA
TRUE,0.4622,FALSE,NA
TRUE,0.4713,FALSE,NA
FALSE,0.8828,FALSE,NA
TRUE,0.6672,FALSE,NA
TRUE,0.4538,FALSE,NA
TRUE,0.5653,FALSE,NA
TRUE,0.464,FALSE,NA
FALSE,0.4636,FALSE,NA
TRUE,0.4915,FALSE,NA
TRUE,0.4297,FALSE,NA
TRUE,0.5554,FALSE,NA
FALSE,0.4632,FALSE,NA
TRUE,0.7281,FALSE,NA
TRUE,0.473,FALSE,NA
TRUE,0.4535,FALSE,NA
TRUE,0.436,FALSE,NA
TRUE,0.4941,FALSE,NA
